,electrical_appliances,electrical_appliances,electrical_appliances,electrical_appliances,agro_processing,agro_processing,cooking,cooking,cooking,cooking,drinking_water,drinking_water,service_water,service_water
2018-05-15 21:00:00,0.0,0.0,24.666966666666667,26.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 22:00:00,0.0,0.0,6.335016666666666,15.75135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 23:00:00,0.0,0.0,7.000533333333333,0.00038333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 04:00:00,0.0,0.0,0.0002666666666666667,0.0,0.0,0.0,0.0,0.0,11.000966666666667,0.0,0.0,0.0,0.0,0.0
2018-05-16 05:00:00,0.0,0.0,2.334966666666667,21.001216666666668,0.0,0.0,0.0,0.0,80.00066666666666,0.0,0.0,0.0,0.0,0.0
2018-05-16 06:00:00,0.0,0.0,4.834966666666667,15.501083333333332,0.0,0.0,0.0,0.0,79.00068333333334,0.0,0.0,0.0,0.0,0.0
2018-05-16 07:00:00,0.0,0.0,0.00025,1.6666666666666667e-05,0.0,0.0,0.0,0.0,10.001100000000001,0.0,0.0,0.0,0.089,0.107
2018-05-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.10200000000000001
2018-05-16 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.12
2018-05-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119000000000003,0.0,0.0
2018-05-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.118,0.0,0.0
2018-05-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.088
2018-05-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.12
2018-05-16 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00035,0.0,25.119000000000003,0.083,0.074
2018-05-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00085,0.0,0.12,0.10200000000000001,0.10400000000000001
2018-05-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.00058333333332,0.0,0.0,0.0,0.0
2018-05-16 19:00:00,0.0,0.0,0.00025,0.00023333333333333333,0.0,0.0,0.0,0.0,0.0,35.00138333333334,0.0,0.0,0.0,0.0
2018-05-16 20:00:00,0.0,0.0,18.501083333333334,29.50133333333333,0.0,0.0,0.0,0.0,0.0,0.0005333333333333334,0.0,0.0,0.0,0.0
2018-05-16 21:00:00,0.0,0.0,37.50025,38.50083333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 22:00:00,0.0,0.0,10.333866666666667,11.001116666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 23:00:00,0.0,0.0,0.0,8.2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 04:00:00,0.0,0.0,0.0,0.00016666666666666666,0.0,0.0,0.0,0.0,0.0002666666666666667,0.0,0.0,0.0,0.0,0.0
2018-05-17 05:00:00,0.0,0.0,18.500783333333334,37.500750000000004,0.0,0.0,0.0,0.0,42.001200000000004,0.0,0.0,0.0,0.0,0.0
2018-05-17 06:00:00,0.0,0.0,11.668016666666666,18.75135,0.0,0.0,0.0,0.0,65.00091666666667,0.0,0.0,0.0,0.0,0.0
2018-05-17 07:00:00,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,60.00051666666666,0.0,0.0,0.0,0.099,0.105
2018-05-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000083333333333,0.0,0.0,0.0,0.11,0.12
2018-05-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.113
2018-05-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119,0.0,0.0
2018-05-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2018-05-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.114
2018-05-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.096
2018-05-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028333333333333335,0.0,0.12,0.12,0.073
2018-05-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00135,0.0,75.117,0.092,0.1
2018-05-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.00016666666667,0.0,0.0,0.0,0.0
2018-05-17 19:00:00,0.0,0.0,0.00031666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,45.00038333333334,0.0,0.0,0.0,0.0
2018-05-17 20:00:00,0.0,0.0,3.16775,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 21:00:00,0.0,0.0,22.833983333333332,39.75111666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 22:00:00,0.0,0.0,13.167116666666667,42.50065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17 23:00:00,0.0,0.0,0.8333999999999999,1.5002333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 04:00:00,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,16.00015,0.0,0.0,0.0,0.0,0.0
2018-05-18 05:00:00,0.0,0.0,4.168383333333334,34.750933333333336,0.0,0.0,0.0,0.0,69.00041666666667,0.0,0.0,0.0,0.0,0.0
2018-05-18 06:00:00,0.0,0.0,22.33395,34.5009,0.0,0.0,0.0,0.0,78.0007,0.0,0.0,0.0,0.0,0.0
2018-05-18 07:00:00,0.0,0.0,0.0,2.000033333333333,0.0,0.0,0.0,0.0,21.001133333333332,0.0,0.0,0.0,0.115,0.074
2018-05-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036666666666666667,0.0,0.0,0.0,0.092,0.11900000000000001
2018-05-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08600000000000001,0.12
2018-05-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119,0.0,0.0
2018-05-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119,0.0,0.0
2018-05-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12
2018-05-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.108
2018-05-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038333333333333334,0.0,0.12,0.1,0.094
2018-05-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0008,0.0,50.118,0.081,0.088
2018-05-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.00075,0.0,0.0,0.0,0.0
2018-05-18 19:00:00,0.0,0.0,0.00018333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,53.000616666666666,0.0,0.0,0.0,0.0
2018-05-18 20:00:00,0.0,0.0,0.0015,24.750966666666667,0.0,0.0,0.0,0.0,0.0,0.00031666666666666665,0.0,0.0,0.0,0.0
2018-05-18 21:00:00,0.0,0.0,25.83405,16.001216666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 22:00:00,0.0,0.0,25.833566666666666,16.500899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18 23:00:00,0.0,0.0,0.00031666666666666665,0.00015000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 04:00:00,0.0,0.0,0.00013333333333333334,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 05:00:00,0.0,0.0,4.001683333333334,13.501100000000001,0.0,0.0,0.0,0.0,57.00031666666666,0.0,0.0,0.0,0.0,0.0
2018-05-19 06:00:00,0.0,0.0,1.8347166666666666,26.250966666666667,0.0,0.0,0.0,0.0,109.00018333333334,0.0,0.0,0.0,0.0,0.0
2018-05-19 07:00:00,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,18.001699999999996,0.0,0.0,0.0,0.114,0.066
2018-05-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.0,0.089,0.08600000000000001
2018-05-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.12
2018-05-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.118,0.0,0.0
2018-05-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2018-05-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.085
2018-05-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12
2018-05-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,25.119,0.094,0.12
2018-05-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001433333333334,0.0,25.119,0.098,0.11900000000000001
2018-05-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.00015,0.0,0.0,0.0,0.0
2018-05-19 19:00:00,0.0,0.0,0.00043333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,72.0008,0.0,0.0,0.0,0.0
2018-05-19 20:00:00,0.0,0.0,1.66815,21.500616666666666,0.0,0.0,0.0,0.0,0.0,0.0005333333333333334,0.0,0.0,0.0,0.0
2018-05-19 21:00:00,0.0,0.0,20.334316666666666,15.501266666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 22:00:00,0.0,0.0,43.333549999999995,24.251116666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19 23:00:00,0.0,0.0,7.000166666666667,8.250083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.000566666666664,0.0,0.0,0.0,0.0,0.0
2018-05-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.00045,0.0,0.0,0.0,0.0,0.0
2018-05-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00043333333333,0.0,0.0,0.0,0.12,0.093
2018-05-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.075,0.101
2018-05-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.08
2018-05-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119,0.0,0.0
2018-05-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.118,0.0,0.0
2018-05-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.12
2018-05-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.094
2018-05-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119,0.11,0.11900000000000001
2018-05-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.001316666666666,0.0,0.12,0.108,0.12
2018-05-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00006666666667,0.0,0.0,0.0,0.0
2018-05-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.000949999999996,0.0,0.0,0.0,0.0
2018-05-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010166666666666666,0.0,0.0,0.0,0.0
2018-05-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046666666666666666,0.0,0.0,0.0,0.0,0.0
2018-05-21 05:00:00,0.0,0.0,3.8345499999999997,10.501183333333334,0.0,0.0,0.0,0.0,23.001616666666667,0.0,0.0,0.0,0.0,0.0
2018-05-21 06:00:00,0.0,0.0,0.0016666666666666668,9.50105,0.0,0.0,0.0,0.0,112.00013333333332,0.0,0.0,0.0,0.0,0.0
2018-05-21 07:00:00,0.0,0.0,5.000133333333333,0.0,0.0,0.0,0.0,0.0,54.00063333333333,0.0,0.0,0.0,0.113,0.12
2018-05-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.073
2018-05-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.10400000000000001
2018-05-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2018-05-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.118,0.0,0.0
2018-05-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.094
2018-05-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.12
2018-05-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006166666666666666,0.0,0.12,0.12,0.116
2018-05-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001616666666667,0.0,50.118,0.058,0.099
2018-05-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.00026666666666,0.0,0.0,0.0,0.0
2018-05-21 19:00:00,0.0,0.0,0.00031666666666666665,4.500083333333333,0.0,0.0,0.0,0.0,0.0,60.00086666666666,0.0,0.0,0.0,0.0
2018-05-21 20:00:00,0.0,0.0,3.0016000000000003,19.250816666666665,0.0,0.0,0.0,0.0,0.0,0.00011666666666666667,0.0,0.0,0.0,0.0
2018-05-21 21:00:00,0.0,0.0,27.33415,30.251316666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 22:00:00,0.0,0.0,28.50015,28.500866666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21 23:00:00,0.0,0.0,4.6672666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 04:00:00,0.0,0.0,0.00028333333333333335,4.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0,0.0,0.0,0.0,0.0
2018-05-22 05:00:00,0.0,0.0,2.0014333333333334,38.000683333333335,0.0,0.0,0.0,0.0,64.00075,0.0,0.0,0.0,0.0,0.0
2018-05-22 06:00:00,0.0,0.0,13.50105,17.751250000000002,0.0,0.0,0.0,0.0,102.0003,0.0,0.0,0.0,0.0,0.0
2018-05-22 07:00:00,0.0,0.0,0.00015000000000000001,0.0,0.0,0.0,0.0,0.0,16.0017,0.0,0.0,0.0,0.10300000000000001,0.084
2018-05-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.0,0.0,0.0,0.12,0.082
2018-05-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.096
2018-05-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119000000000003,0.0,0.0
2018-05-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119000000000003,0.0,0.0
2018-05-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.11800000000000001
2018-05-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.094
2018-05-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046666666666666666,0.0,25.119000000000003,0.12,0.12
2018-05-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.001133333333332,0.0,25.119,0.12,0.12
2018-05-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.00003333333333,0.0,0.0,0.0,0.0
2018-05-22 19:00:00,0.0,0.0,0.0,0.00013333333333333334,0.0,0.0,0.0,0.0,0.0,34.00085,0.0,0.0,0.0,0.0
2018-05-22 20:00:00,0.0,0.0,9.33405,7.251566666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 21:00:00,0.0,0.0,24.66711666666667,15.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 22:00:00,0.0,0.0,9.667133333333334,16.25068333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 04:00:00,0.0,0.0,2.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 05:00:00,0.0,0.0,31.167550000000002,7.5013499999999995,0.0,0.0,0.0,0.0,62.000616666666666,0.0,0.0,0.0,0.0,0.0
2018-05-23 06:00:00,0.0,0.0,13.6677,2.5018666666666665,0.0,0.0,0.0,0.0,102.0003,0.0,0.0,0.0,0.0,0.0
2018-05-23 07:00:00,0.0,0.0,0.00023333333333333333,0.0002,0.0,0.0,0.0,0.0,16.001133333333332,0.0,0.0,0.0,0.12,0.079
2018-05-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12
2018-05-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.12
2018-05-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119,0.0,0.0
2018-05-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2018-05-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.077
2018-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.105
2018-05-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0006666666666666,0.0,25.119,0.12,0.10200000000000001
2018-05-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.00043333333333,0.0,50.118,0.12,0.12
2018-05-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.00061666666667,0.0,0.0,0.0,0.0
